gwno,year,WorldBank_pop_estimate,WorldBank_pop_estimate_sd,WorldBank_gdp_2011_ppp_estimate,WorldBank_gdp_2011_ppp_estimate_sd
345,1947,16.5394864008022,0.0846663954496173,24.4155683835494,0.229230102313256
345,1948,16.5490374227986,0.0916928639170949,24.4486140615762,0.229657116267322
345,1949,16.5580821247664,0.0879733188187423,24.50848464276,0.218948906710256
345,1950,16.5756560614332,0.0854418306509505,24.5463578970267,0.223828050055329
345,1951,16.5899346318138,0.0870591511111398,24.5242293335332,0.210595839855163
345,1952,16.607483274336,0.0874908274047161,24.5282049048678,0.217492372566868
345,1953,16.6141990351578,0.0844683961710117,24.5744823237102,0.216498550751655
345,1954,16.6266211179922,0.0897348577035074,24.6172834663442,0.213207875101408
345,1955,16.6392772950963,0.0897518627816089,24.6842208295243,0.222575347489971
345,1956,16.6472826902274,0.0839658977856615,24.7383819459244,0.218921399038317
345,1957,16.6601340262445,0.0830446884440779,24.8259621942285,0.225203869101997
345,1958,16.6717691042302,0.085649437811322,24.9021016188019,0.218909513320813
345,1959,16.674828898486,0.0865237261886733,24.9837989485208,0.209312136951893
345,1960,16.6873261016707,0.090239624761466,25.083032976612,0.211682898976207
345,1961,16.7001868657544,0.0887287656853891,25.0891794886361,0.220155760273777
345,1962,16.7095797529018,0.0879006907058235,25.1113203956963,0.209408594931309
345,1963,16.7190941645639,0.0838222102591274,25.186441552606,0.22211077132013
345,1964,16.7330730948654,0.08960282716312,25.2654234991826,0.224374856755533
345,1965,16.7382125710127,0.0861114712132588,25.3080487439795,0.209361496144233
345,1966,16.7522004410872,0.0867137762103536,25.3437708024154,0.212544329047965
345,1967,16.7613440670508,0.0857883489009056,25.3878876930002,0.212374521218614
345,1968,16.7764502806919,0.0845985798014767,25.4504749191042,0.210182747654244
345,1969,16.779115900838,0.0889565668128679,25.561553276569,0.220591305428395
345,1970,16.7835785358067,0.0846439421713781,25.6749219483295,0.215891982022262
345,1971,16.7959687635806,0.0855906977698628,25.6932255565731,0.214779065085867
345,1972,16.807783619781,0.0862268237365236,25.7501986507767,0.215735973045768
345,1973,16.8146024565712,0.0856020387182731,25.835224044122,0.206490776695709
345,1974,16.824787963035,0.0874352910417871,25.884110461005,0.213956673879688
345,1975,16.8332583639489,0.0888793226024827,25.897509465444,0.220164927035834
345,1976,16.8431602661886,0.0883294132383036,25.9321637606509,0.218704598377485
345,1977,16.8486514881702,0.0866436210978593,26.0071857726915,0.224928182847942
345,1978,16.8571462973023,0.0839162397638083,26.0610320031016,0.214277541198188
345,1979,16.8591898358329,0.0846899698515972,26.129847199167,0.218285930309912
345,1980,16.8711288546265,0.0838268417485147,26.1540986640566,0.221308564866124
345,1981,16.8784632683262,0.0894429308959242,26.1708368966085,0.215681157130439
345,1982,16.8838580186246,0.0845820578350792,26.1896902322849,0.231175751808598
345,1983,16.8954530138952,0.0867559433832822,26.1806575794405,0.218895539812501
345,1984,16.8983700767358,0.0839154353972468,26.1907982034259,0.223327002273261
345,1985,16.8980952097228,0.0868446699474361,26.2024834217565,0.227371254147599
345,1986,16.9003153870657,0.0890790341617073,26.2123766307122,0.210152055131535
345,1987,16.9043219573673,0.0829854515575196,26.1556047831434,0.218730770401583
345,1988,16.8720781677907,0.0856414847630176,26.0902208323001,0.218187120030789
345,1989,16.7847681923256,0.0830005804767116,25.9318730111069,0.204614842760613
345,1990,16.5356147468911,0.0802772534622598,25.5521647526693,0.214457341409803
345,1991,16.37561889801,0.087477956673387,25.2457681506921,0.217056925725371
345,1992,16.2332749657958,0.0837706145336232,24.9349911997542,0.21618769676764
345,1993,16.184107251185,0.0835269966164313,24.6911373507473,0.211753302042067
345,1994,16.1676535507366,0.0839465763513865,24.6545044545011,0.214489881958194
345,1995,16.1606647875254,0.0852835216348544,24.7001799180624,0.206611119284443
345,1996,16.1464733598945,0.0877413684549441,24.8379522216679,0.21585549988997
345,1997,16.1500392663978,0.0860621727828839,24.9514718153462,0.21460051384704
345,1998,16.1380188918663,0.0864179934873023,25.0214488105154,0.214914221690062
345,1999,16.1415440204576,0.0828176307593507,24.9970292489072,0.217944222920691
345,2000,16.1338167207708,0.0853356987425995,25.0409626199969,0.217739750982916
345,2001,16.136186456087,0.0866671190709766,25.0561781862982,0.219909387266915
345,2002,16.1349542965814,0.0843147300291006,25.0861699058669,0.209042112653088
345,2003,16.1292025672516,0.0868038942472633,25.1420203151046,0.214307248395508
345,2004,16.1276990313796,0.0867072463462818,25.2103885753358,0.21736695861039
345,2005,16.1266902478057,0.088213089535609,25.2717869920573,0.21385527865371
345,2006,16.1201120911275,0.0861929679620679,25.3134881130553,0.224792214343783
346,1950,14.7599183190129,0.0935442066518516,22.3459088322744,0.277240345555295
346,1951,14.7765155898443,0.095842044379225,22.3868270919495,0.260912310051874
346,1952,14.7982572802627,0.0914205128650219,22.4558926723451,0.247546456250143
346,1953,14.8175088352892,0.0908286585613241,22.5091975484178,0.241013727759186
346,1954,14.8356520877936,0.0899627093893897,22.5754958666224,0.239616175923848
346,1955,14.8612394266905,0.0978140395687988,22.6377268288272,0.226214856032083
346,1956,14.8813950899311,0.0906413233059914,22.682273000367,0.243157913698694
346,1957,14.8944817473663,0.0939660947877151,22.7565181798976,0.232108199703672
346,1958,14.9080965198716,0.0904297714763338,22.8364760380778,0.231622443721026
346,1959,14.9264504360605,0.092836032492714,22.9240686007553,0.229638474467663
346,1960,14.942283267895,0.0950136269277825,22.9904273791089,0.229875370984967
346,1961,14.9565998179427,0.0921013924545985,23.0431006803414,0.223260827922141
